2018-A-26,DATE,2018,A,nan,nan,4606.0
2018-A-27,DISC,2018,A,nan,nan,4606.0
2018-A-28,DLT,2018,A,nan,nan,4613.0
2018-A-29,DSN,2018,A,nan,nan,4612.0
2018-A-30,EACL,2018,A,nan,nan,4602.0
2018-A-31,ECCB,2018,A,nan,nan,4601.0
2018-A-32,ECOOP,2018,A,nan,nan,4612.0
2018-A-33,ECRTS,2018,A,nan,nan,4606.0
2018-A-34,EDBT,2018,A,nan,nan,4605.0
2018-A-35,EMSOFT,2018,A,nan,nan,4606.0
2018-A-36,ESA,2018,A,nan,nan,4613.0
2018-A-37,ESOP,2018,A,nan,nan,4612.0
2018-A-38,ESORICS,2018,A,nan,nan,4604.0
2018-A-39,SCA,2018,A,Eurographics,nan,4607.0
2018-A-40,EURO-PAR,2018,A,nan,nan,-1
2018-A-41,EuroS&P,2018,A,nan,nan,4604.0
2018-A-42,EuroVis,2018,A,nan,nan,4607.0
2018-A-43,FASE,2018,A,nan,nan,4612.0
2018-A-44,FC,2018,A,nan,nan,4604.0
2018-A-45,FM,2018,A,nan,nan,4612.0
2018-A-46,FPGA,2018,A,nan,nan,-1
2018-A-47,FSE,2018,A,nan,nan,4604.0
2018-A-48,I3DG,2018,A,i3D,nan,4607.0
2018-A-49,ICALP,2018,A,nan,nan,4613.0
2018-A-50,ICCAD,2018,A,nan,nan,4606.0
2018-A-51,ICCD,2018,A,nan,nan,-1
2018-A-52,ICCI*CC,2018,A,nan,nan,-1
2018-A-53,ICCPS,2018,A,nan,nan,-1
2018-A-54,ICDCS,2018,A,nan,nan,4606.0
2018-A-55,ICFP,2018,A,nan,nan,4612.0
2018-A-56,ICLR,2018,A,nan,nan,-1
2018-A-57,ICNP,2018,A,nan,nan,4606.0
2018-A-58,ICPP,2018,A,nan,nan,4606.0
2018-A-59,ICRA,2018,A,nan,nan,4602.0
2018-A-60,ICS,2018,A,nan,nan,4606.0
2018-A-61,ICSME,2018,A,nan,nan,4612.0
2018-A-62,ICSOC,2018,A,nan,nan,4606.0
2018-A-63,ICST,2018,A,nan,nan,4612.0
2018-A-64,ICWS,2018,A,nan,nan,4606.0
2018-A-65,ICWSM,2018,A,nan,nan,46.0
2018-A-66,IISWC,2018,A,nan,nan,-1
2018-A-67,IJCAI,2018,A,nan,nan,4602.0
2018-A-68,IJCNLP,2018,A,nan,nan,4602.0
2018-A-69,IM,2018,A,nan,nan,-1
2018-A-70,IMC,2018,A,nan,nan,4606.0
2018-A-71,IPDPS,2018,A,nan,nan,4606.0
2018-A-72,IPSN,2018,A,nan,nan,4606.0
2018-A-73,ISAAC,2018,A,nan,nan,4613.0
2018-A-74,ISLPED,2018,A,nan,nan,-1
2018-A-75,ISPASS,2018,A,nan,nan,4612.0
2018-A-76,ISSRE,2018,A,nan,nan,4612.0
2018-A-77,ISSTA,2018,A,nan,nan,4612.0
2018-A-78,ISWC,2018,A,nan,nan,4608.0
2018-A-79,IUI,2018,A,nan,nan,4608.0
2018-A-80,LCTES,2018,A,nan,nan,4606.0
2018-A-81,MASCOTS,2018,A,nan,nan,4606.0
2018-A-82,MICCAI,2018,A,nan,nan,4601.0
2018-A-83,Middleware,2018,A,nan,nan,4606.0
2018-A-84,ACMMM,2018,A,nan,nan,4603.0
2018-A-85,MMsys,2018,A,nan,nan,-1
2018-A-86,MOBIHOC,2018,A,nan,nan,4606.0
2018-A-87,MODELS,2018,A,nan,nan,4612.0
2018-A-88,MSST,2018,A,nan,nan,4606.0
2018-A-89,NOMS,2018,A,nan,nan,4606.0
2018-A-90,NOSSDAV,2018,A,nan,nan,4606.0
2018-A-91,PG,2018,A,Pacific Graphics,nan,4607.0
2018-A-92,PAM,2018,A,nan,nan,4606.0
2018-A-93,PERCOM,2018,A,nan,nan,4608.0
2018-A-94,PKC,2018,A,nan,nan,4604.0
2018-A-95,PAKDD,2018,A,nan,nan,4605.0
2018-A-96,PODC,2018,A,nan,nan,4606.0
2018-A-97,PSB,2018,A,nan,nan,4601.0
2018-A-98,RAID,2018,A,nan,nan,4604.0
2018-A-99,RE,2018,A,nan,nan,4612.0
2018-A-100,RECOMB,2018,A,nan,nan,4601.0
2018-A-101,RecSys,2018,A,nan,nan,4605.0
2018-A-102,RSS,2018,A,nan,nan,-1
2018-A-103,SAS,2018,A,nan,nan,4612.0
2018-A-104,SCA,2018,A,nan,nan,4607.0
2018-A-105,SDM,2018,A,nan,nan,4605.0
2018-A-106,SECON,2018,A,nan,nan,4606.0
2018-A-107,SENSYS,2018,A,nan,nan,4606.0
2018-A-108,SGP,2018,A,nan,nan,4607.0
2018-A-109,SMC,2018,A,nan,nan,4608.0
2018-A-110,SOCC,2018,A,nan,nan,-1
2018-A-111,SOUPS,2018,A,nan,nan,4608.0
2018-A-112,SPAA,2018,A,nan,nan,4606.0
2018-A-113,SRDS,2018,A,nan,nan,4606.0
2018-A-114,STACS,2018,A,nan,nan,4613.0
2018-A-115,SYSTOR,2018,A,nan,nan,-1
2018-A-116,TACAS,2018,A,nan,nan,4613.0
2018-A-117,UAI,2018,A,nan,nan,4602.0
2018-A-118,UbiComp,2018,A,nan,nan,4608.0
2018-A-119,VEE,2018,A,nan,nan,4606.0
2018-A-120,VMCAI,2018,A,nan,nan,4612.0
2018-A-121,VR,2018,A,nan,nan,4607.0
2018-A-122,VRST,2018,A,nan,nan,4607.0
2018-A-123,WADS,2018,A,nan,nan,4613.0
2018-A-124,WHC/HS,2018,A,nan,nan,-1
2018-A-125,WoWMoM,2018,A,nan,nan,4606.0
2018-A-126,WSDM,2018,A,nan,nan,4605.0
2018-A-127,CVPR(poster),2018,A,nan,nan,-1
2018-A-128,ECCV(poster),2018,A,nan,nan,-1
2018-A-129,ICCV(poster),2018,A,nan,nan,-1
2018-A-130,NeurIPS(poster),2018,A,nan,nan,-1
